word,gender,religion,race,age,economic
stickier,-0.0276,-0.0237,-0.008,0.0347,-0.0772
flaking,0.0447,-0.0258,0.0759,0.0298,0.0053
gage,0.0022,-0.0069,-0.0262,0.0016,0.0474
henhouse,0.0127,0.0211,0.0121,0.01,-0.0
restyled,0.0769,-0.0076,0.0324,0.0148,-0.1779
jones,-0.0592,-0.0881,-0.0298,-0.0317,0.0606
sexualized,0.1569,-0.0319,-0.0201,0.0236,-0.0097
dacoity,-0.0238,0.1446,-0.0003,-0.0105,0.0471
maneuverable,-0.0443,0.0374,0.0322,-0.0419,-0.0901
gunboats,-0.0183,0.0434,0.0017,0.0609,-0.0217
townwide,0.0262,-0.01,0.0311,0.0496,-0.0479
thoracic,-0.0165,0.013,0.0694,0.0154,-0.0082
detests,-0.0198,-0.0209,-0.0069,0.034,-0.0078
photocopier,0.0432,0.0645,-0.0029,0.0362,0.0864
overvaluation,-0.0309,-0.0299,0.063,0.0045,-0.0241
unipolar,0.0341,0.0578,0.0986,-0.0057,0.0261
decriminalize,0.0325,-0.0688,0.0357,0.0108,0.0596
domesticity,0.1367,-0.0654,0.0158,0.0667,-0.0375
surmises,-0.0071,-0.0783,-0.0081,-0.027,0.0692
juked,-0.0543,-0.0223,-0.0401,-0.0609,-0.0039
mainlanders,-0.0095,0.0498,0.1113,0.0399,-0.0081
advisability,-0.0083,-0.0404,0.0512,0.0234,-0.0304
rascal,-0.1778,0.0439,0.0042,0.0384,0.0316
watersports,0.0035,0.0236,0.047,-0.0236,-0.1328
recheck,0.0308,-0.0056,0.0221,0.0003,0.0361
tailenders,-0.0552,-0.0263,0.028,-0.069,0.0575
twirls,0.0573,0.0542,-0.0206,-0.0438,-0.0376
omniscient,0.0082,0.0089,-0.0052,0.0614,0.0096
catamarans,0.0023,-0.0036,0.086,-0.0241,-0.1306
peasantry,0.006,-0.0455,0.0124,0.0118,0.1759
fistula,0.1548,0.0071,-0.0816,0.0264,0.1437
confiding,0.0112,-0.0281,0.004,0.0104,-0.0239
photogs,0.103,0.0661,0.0081,-0.0792,-0.104
kmh,0.0044,0.0538,0.0704,-0.0392,-0.0388
checkpost,0.0223,0.1763,0.0322,-0.0401,0.0158
motorhomes,0.0179,-0.0294,0.0502,-0.0438,-0.1358
milliliter,0.0942,-0.0165,0.0861,-0.0113,-0.0375
reorientation,-0.0249,-0.1596,-0.0199,-0.0385,0.0092
groundfish,-0.0233,-0.0344,0.072,0.0234,0.0772
trialed,0.0392,0.0017,0.0729,-0.0289,-0.003
dairying,0.0009,-0.0977,0.0678,0.0281,0.0367
bureaux,0.0737,0.0112,0.0255,0.0166,0.0862
breccia,0.0355,-0.0652,0.0713,-0.0567,-0.0184
refrigerants,0.0019,0.0174,0.0338,0.0206,0.0699
thermo,0.0096,-0.001,0.1236,-0.0062,0.0411
phosphorylation,-0.025,0.0211,0.1051,-0.046,0.0148
savaging,-0.0089,-0.1307,0.0085,-0.0122,0.0762
bookrunners,0.04,0.1016,0.0786,-0.0681,-0.0195
likeminded,-0.005,-0.0776,0.0035,-0.061,-0.0448
serviceability,-0.0434,-0.0125,0.0535,-0.0291,0.0064
multiplexing,0.0084,-0.0213,0.0097,-0.0417,-0.0273
bumblebees,0.0061,0.0161,0.0389,0.0112,0.0578
slouching,-0.0276,-0.0017,-0.0046,0.0208,0.0092
goody,0.041,-0.1174,0.0416,0.0196,-0.0092
tykes,-0.0046,0.0228,0.0322,-0.0611,0.0346
looker,0.1116,0.0188,0.1073,-0.0231,-0.1344
saddens,0.0246,-0.0435,-0.0161,0.0255,0.0334
sprigs,0.0083,0.0399,0.0544,0.0068,-0.0861
dioramas,0.0066,-0.0147,-0.0211,0.0292,-0.0708
hectoring,0.0151,0.0042,0.0316,0.0612,0.0216
ian,-0.1051,-0.1191,0.0165,-0.0159,0.0105
lamination,0.0793,-0.0136,0.0031,0.0118,-0.0218
outclass,-0.0302,-0.0188,0.0331,-0.0467,0.009
refutation,-0.0244,-0.0674,0.024,0.0223,0.0362
statesmanlike,-0.0928,0.0607,0.0428,0.0245,-0.0953
heros,-0.1253,-0.0966,-0.0329,-0.038,0.0372
moisturizers,0.0861,0.0487,0.0095,-0.0117,-0.0772
washouts,-0.0175,-0.1181,0.0445,-0.0323,0.0831
adornments,0.085,-0.015,-0.0147,0.0002,-0.1298
relents,-0.0068,-0.007,0.0172,-0.0403,0.0564
sweetens,0.0232,-0.0326,0.0292,0.021,-0.0245
databook,0.071,-0.0064,0.0405,0.0143,-0.0245
sociopathic,-0.0734,-0.0919,0.0426,0.0046,0.0532
conmen,-0.0568,0.0652,0.0297,-0.0052,0.044
spudded,0.0489,0.0183,0.0232,-0.0683,-0.0196
pinging,-0.0754,-0.0338,0.0242,-0.0113,-0.0336
lettuces,0.0772,0.0203,0.0583,0.0114,-0.0291
tomfoolery,-0.0659,-0.0403,-0.0267,-0.0414,-0.0675
redeems,0.0305,-0.0679,-0.07,0.0129,0.061
reflectivity,-0.01,0.0052,0.0566,-0.0009,0.0204
longball,-0.0435,-0.0542,-0.025,-0.0543,-0.0637
mommies,0.2008,0.0074,0.0102,-0.025,-0.0819
avocation,-0.0178,-0.0879,-0.0308,0.0621,0.0173
anatomic,0.0388,0.0031,0.0788,0.0057,-0.0685
catatonic,0.0194,-0.0709,0.0353,0.0118,0.1751
guestbook,0.0676,0.0247,0.0263,0.0388,-0.0727
bros,-0.1103,0.0014,0.0122,-0.0683,0.0056
piranhas,-0.0082,-0.0122,0.0187,-0.0356,-0.0354
pompoms,0.0835,0.011,-0.0451,-0.0427,-0.1011
decolonization,0.0122,-0.0639,-0.0248,0.0143,0.0724
kroons,0.0472,0.0619,0.1032,-0.0045,0.068
infernal,-0.0157,-0.1072,-0.0184,0.042,-0.0093
cunningly,-0.0189,-0.0239,0.0283,-0.0262,-0.0872
compressions,0.0728,-0.0314,0.0176,-0.01,0.0336
submittal,0.0459,-0.0315,0.0779,0.0351,-0.0242
bisects,0.0144,-0.0461,0.0175,0.0383,-0.0538
artefact,0.0003,0.0079,0.0091,0.0075,-0.0202
weaponization,0.0844,0.0004,0.0246,0.036,-0.017
daffodil,0.0957,0.0065,0.0042,0.1014,-0.0166
groundskeepers,-0.0826,-0.0312,-0.0202,0.0414,-0.0845
ultramodern,0.037,0.0741,-0.0197,0.0159,-0.1836
dinghies,-0.0282,0.0199,0.0437,-0.0425,-0.0114
shallowness,0.048,-0.0839,0.0014,-0.0186,-0.0123
unpatched,0.0113,0.0351,-0.0149,0.0087,0.1445
aphorism,-0.0551,-0.0022,-0.0585,0.0852,0.0469
outwith,0.0001,-0.0471,0.1186,0.039,0.0196
activewear,0.1223,-0.0281,-0.0378,0.0085,-0.029
yurt,0.0497,0.0475,0.1009,0.0001,-0.0643
herbalist,0.0363,0.0034,-0.038,0.0806,0.0316
crud,-0.0496,-0.0151,0.0249,0.0122,0.0814
alluvial,-0.0239,-0.0046,0.021,0.0027,-0.0222
flaxseed,0.0347,0.0691,0.0578,-0.0491,-0.0375
kimberlites,0.0096,-0.0717,0.0126,-0.094,-0.0252
shipowners,-0.0503,0.0431,0.0405,-0.0096,-0.0043
headrest,0.0676,0.1109,0.0526,-0.0205,-0.1106
inaugurations,0.0068,0.0225,-0.1153,0.0975,-0.1276
redheaded,0.0472,-0.0334,0.0737,-0.0664,-0.0301
replicable,0.0647,-0.0049,-0.0462,0.0139,0.0519
womenfolk,0.087,0.1335,-0.0588,0.0388,0.1018
anthropomorphic,-0.0362,-0.062,-0.0105,0.0225,-0.0077
shills,-0.0312,-0.0411,-0.044,0.0019,-0.0129
dejection,-0.076,-0.0454,-0.0213,-0.0295,0.0655
trier,-0.0376,-0.0349,0.0501,-0.1075,0.0778
hybridization,0.0364,-0.0859,0.0771,-0.0128,-0.0251
windward,0.0431,0.0061,0.0714,0.0073,-0.0973
lye,0.0339,0.0011,0.0504,-0.0118,0.0948
floriculture,0.0548,-0.0139,-0.0433,-0.0212,-0.025
lithograph,-0.012,0.0001,0.0244,0.0605,-0.0933
grayish,-0.0314,0.0033,0.0709,0.051,-0.0448
overlaying,0.0266,-0.0406,0.0166,0.0482,-0.0504
outjumped,-0.0872,0.0165,0.0323,-0.0653,-0.0576
homeboy,-0.2209,-0.0407,-0.0947,-0.0561,0.0108
squashes,-0.0443,0.0375,0.0785,0.0012,-0.0298
minutia,-0.0496,-0.0612,-0.0314,0.053,-0.0603
accomodation,0.0186,-0.0258,0.1036,-0.0102,0.0792
ragweed,-0.0309,0.0466,0.0529,0.0132,-0.0177
jaundiced,0.0267,-0.0633,0.048,-0.0289,0.0615
polythene,0.0141,0.0705,-0.0569,0.0245,0.0985
lentil,0.0405,0.0517,0.0909,-0.0154,0.0469
militiaman,-0.0804,0.1514,0.036,0.0298,0.0739
smidge,0.0458,-0.0102,0.0152,-0.0071,-0.0759
dumbbell,-0.0289,0.0923,0.0469,-0.081,0.007
ancients,-0.0205,-0.0608,-0.0086,0.0486,-0.0377
fronds,0.0329,0.0355,0.0215,-0.0169,-0.0175
las,0.0019,-0.035,0.051,-0.036,0.0445
admonishes,-0.0196,0.0326,-0.0434,0.048,0.0192
ocb,-0.0037,0.0478,0.0697,0.0042,0.0087
monarchies,0.0188,0.1497,0.0449,0.0396,-0.0423
secondarily,-0.0654,-0.0246,0.0054,0.0626,0.0324
duff,0.0383,0.0197,0.0585,0.0506,0.0716
parkour,-0.0699,-0.0351,-0.0282,-0.0877,-0.0121
gyrated,0.0484,0.0628,-0.0592,-0.0328,0.0017
ripeness,0.0295,0.0029,0.0771,-0.0011,-0.026
elucidated,-0.0349,0.0457,0.014,-0.0019,0.0162
hydrating,0.0417,-0.0125,0.0167,-0.0361,-0.1088
sublimely,-0.0061,-0.1535,0.0258,0.0129,-0.0877
receptivity,0.0378,-0.0881,0.0069,0.0448,-0.0654
comprehensiveness,0.0375,-0.0377,0.0496,0.0134,-0.0516
sabbaticals,0.0226,-0.055,-0.0518,0.0189,-0.0156
panellist,0.0415,0.0587,0.0341,0.0182,0.0136
paybacks,-0.0499,-0.0487,0.0096,0.0858,-0.0537
stackable,0.0632,0.0007,0.0292,0.0192,-0.0782
infirmity,-0.0124,-0.0487,-0.0039,0.0866,0.1179
intermingling,0.0255,-0.0874,-0.0407,0.011,-0.0862
folkloric,0.0267,0.0094,-0.009,0.0195,-0.0028
soundproof,0.0164,0.0441,0.0288,0.0109,-0.0826
wallflower,0.1049,-0.0584,0.0419,0.0102,-0.0495
coddle,-0.0202,-0.02,0.051,0.0095,-0.0556
misconducts,-0.0419,0.0454,0.03,-0.0074,-0.0275
engendering,0.0096,-0.0376,-0.0482,0.0345,0.0404
xylophone,0.0095,-0.0264,-0.0433,-0.0555,-0.025
scorebook,0.0379,-0.088,0.0199,-0.0318,0.0602
heartworm,0.0578,-0.0332,-0.0758,0.0032,0.0642
reformatted,0.0387,-0.0483,0.029,0.0171,0.0561
movingly,0.0506,-0.0793,-0.0719,0.052,0.0404
nouveau,-0.0271,-0.0958,0.0724,0.0271,-0.083
worldviews,-0.0014,-0.1171,0.085,-0.0182,0.0409
indignantly,0.0123,0.0622,0.0121,0.031,-0.0349
flapper,0.178,0.0044,-0.0255,0.1024,-0.0567
longshots,-0.0455,-0.0287,0.0024,0.0528,-0.0039
ostracism,0.0668,-0.0492,-0.0191,0.0009,0.1622
extractive,0.0239,0.0389,-0.043,-0.0328,-0.0013
stenographer,0.1191,0.0368,0.0264,0.0666,0.0342
minicar,0.093,-0.021,0.0284,0.0149,0.0053
conservatories,0.0334,-0.025,0.0194,0.0659,-0.0507
falsity,0.023,-0.0702,0.0084,-0.0043,0.1354
mustang,0.0533,0.025,-0.0224,-0.0089,-0.052
configurability,0.0269,-0.0082,0.0173,-0.0178,-0.0744
shooed,-0.037,0.0955,0.0302,0.0067,-0.0339
incapacitating,0.0035,0.0241,0.051,-0.0193,0.1309
coos,0.1737,0.0381,0.0236,-0.0355,-0.1202
laneway,0.0058,-0.0258,0.0464,0.0295,0.0033
cityscapes,0.0103,-0.0395,0.0163,0.02,-0.1062
circumvents,-0.0029,-0.0336,-0.0072,-0.0534,0.0628
follicles,0.0223,0.0348,0.0101,-0.0417,-0.0064
slagging,-0.0076,-0.0672,0.1046,0.0266,0.0086
clumsiness,-0.0173,-0.0137,0.0663,-0.0553,0.0225
buskers,0.0407,-0.0006,-0.0279,-0.0034,0.0957
blaster,-0.1052,-0.046,0.0213,-0.1151,-0.0262
imbues,0.0278,-0.0747,-0.0504,-0.0038,-0.0435
drainages,0.0298,-0.0054,-0.0035,0.0059,0.0924
urinalysis,0.0261,-0.0764,-0.017,-0.0082,0.076
metalwork,-0.0048,0.0132,0.0499,0.0119,-0.0734
khat,0.0146,0.2215,-0.0567,0.0021,0.0627
bidirectional,-0.0177,0.0121,0.0654,-0.0302,0.0276
incarnate,-0.0257,-0.167,-0.0248,0.0051,0.0116
homestanding,0.0357,-0.0616,-0.0201,-0.0378,-0.0181
sills,0.0023,-0.0153,0.0694,-0.0045,-0.0636
untill,-0.038,0.055,-0.0091,-0.0168,0.1106
boudoir,0.171,0.0185,-0.0019,0.0824,-0.2293
maglev,0.0214,-0.0116,0.0194,0.0644,-0.0158
savvier,0.0191,0.0105,0.0035,-0.0016,-0.1113
muting,-0.0141,0.0236,0.0032,-0.0291,-0.091
whipsawed,0.0707,0.0417,0.0034,0.0881,0.0014
birder,-0.0028,-0.0581,0.0333,0.0501,-0.0196
woodwinds,0.0024,-0.0393,0.033,-0.0296,-0.0892
scourges,-0.0403,-0.0956,-0.0634,-0.0015,0.0774
propagates,0.0659,0.0416,0.0263,-0.0034,0.032
entryways,0.0604,0.056,-0.0364,0.0249,-0.1002
discoverer,-0.0758,-0.0827,-0.0009,0.0292,0.0158
entrancing,0.0735,-0.0762,-0.0299,0.0727,-0.1131
slurp,0.0817,0.0443,0.0534,0.0188,-0.0532
instate,-0.0802,0.0146,0.061,0.0107,-0.0377
swoosh,-0.0164,-0.0078,0.0022,0.0232,-0.0993
sterner,-0.0623,-0.0529,0.021,0.0287,-0.0518
fistfights,-0.059,-0.0194,-0.0358,0.0046,0.0045
welling,0.0308,-0.021,0.0176,0.0116,-0.0238
throwbacks,-0.0754,-0.1167,-0.0195,0.0356,-0.0003
cackle,0.0211,0.0945,0.0007,0.0102,-0.0597
condenser,0.0029,-0.0108,0.061,-0.0014,0.0286
cofounded,-0.0138,-0.0127,-0.0527,0.0329,0.0543
warrantless,0.0197,0.0308,0.0078,-0.0189,0.0047
popups,0.0214,0.0327,-0.0017,-0.0203,0.0241
mutilate,0.0289,0.0311,-0.0149,-0.0084,0.0834
australia,0.0164,-0.0001,0.1193,-0.0315,0.0333
coziness,0.024,-0.0329,0.0339,0.0637,-0.1625
dupes,-0.0263,-0.0142,0.016,-0.0113,0.1233
molester,-0.0125,-0.0101,0.0114,0.0188,0.0739
ceremonially,-0.0346,-0.0078,0.0172,0.0569,-0.0385
harkened,-0.0626,-0.0356,-0.0407,0.0639,-0.1143
watermarks,0.0091,-0.0321,0.0093,-0.0509,-0.0538
insurable,0.0432,0.0261,0.0399,0.005,0.1012
pastes,0.0593,0.0901,0.0418,-0.0282,-0.0096
untangling,-0.0304,-0.0412,-0.0208,0.0285,0.0121
pharaohs,-0.0217,0.1104,-0.0592,0.0482,-0.0263
decays,0.0378,0.0278,0.0186,0.0286,0.0353
shapeless,0.1029,0.0176,0.0198,0.0481,0.0633
whingeing,0.007,-0.0154,0.0886,0.019,0.036
stratigraphic,0.0065,-0.0549,0.0888,-0.0566,-0.0396
uncredited,-0.0442,0.0117,-0.0084,0.009,0.0295
grapevines,0.0128,0.007,0.0337,-0.0082,-0.0694
tramping,-0.0216,-0.0278,0.0298,0.0398,0.0113
naltrexone,0.0013,-0.0264,0.0519,-0.0124,0.0387
jawan,-0.0424,0.1397,0.0165,-0.0471,0.0339
chomped,0.0191,0.0579,-0.0008,-0.021,-0.0693
cohabiting,0.0581,-0.0546,0.119,0.0103,0.0713
latecomer,-0.0259,-0.1175,0.0302,0.0371,-0.0451
commendably,-0.0711,-0.0269,0.0001,-0.0083,-0.0481
pervious,-0.0787,-0.0015,0.0237,-0.0237,0.0435
hematite,0.0511,-0.0423,0.0599,-0.0128,-0.0354
satiated,-0.0114,-0.0272,0.0378,-0.0346,-0.0872
recency,0.0084,0.0181,0.0192,0.0123,-0.0447
uncorroborated,-0.0111,0.0369,0.0301,0.0382,0.0218
merch,0.0178,-0.0463,-0.0361,-0.0716,0.0312
wat,-0.0218,0.0128,-0.0131,-0.0401,0.0344
promulgating,-0.0117,-0.0137,-0.0226,0.0388,0.0801
elms,0.0212,-0.0164,0.0041,0.0396,-0.0461
safehouse,0.0168,0.0836,0.0329,0.0325,0.0103
payphone,0.0565,-0.0037,-0.0348,0.0212,0.0939
balaclava,-0.0912,0.103,0.1083,-0.0058,0.0266
twangy,0.0406,-0.0681,-0.0067,-0.0001,-0.0224
boogeyman,-0.0816,-0.0296,-0.0139,-0.0193,0.0824
paymasters,-0.0901,0.0283,0.022,-0.0191,-0.0051
wart,-0.0052,0.0294,0.0122,0.0118,0.0406
trundled,-0.0927,-0.0633,0.0006,0.0166,0.001
darshan,0.0279,-0.0064,-0.0003,0.0412,-0.0297
hospitalists,0.041,0.0014,-0.0098,0.0035,-0.0034
laurel,0.0376,-0.0027,-0.0013,0.0069,-0.0801
lib,0.1221,-0.0218,0.0349,0.0216,0.0477
interfaced,0.0401,0.0091,-0.0144,0.0757,-0.0802
antipiracy,-0.0589,0.0805,-0.0314,-0.0373,-0.0426
radiosurgery,0.0106,0.0555,0.0093,0.0289,-0.0747
reconvening,-0.0578,-0.0419,-0.0196,0.0027,-0.0353
netroots,0.0376,-0.0204,-0.0192,-0.0449,-0.0076
humanitarianism,0.0351,-0.0815,-0.0537,-0.0015,0.0802
badged,0.029,-0.0865,0.0835,0.016,-0.0834
tpy,-0.0083,0.0915,0.0748,-0.0449,0.0167
anchorwoman,0.2114,0.137,0.0093,0.055,-0.0232
houseguest,0.0686,0.0574,0.0397,-0.0466,0.0512
beech,0.0221,0.0368,0.1144,-0.0139,-0.1118
corneal,0.0234,0.0171,0.026,-0.0336,0.0531
puking,-0.011,-0.0558,0.0269,-0.018,0.0274
pizzerias,-0.0105,0.0401,-0.0006,-0.0054,0.0288
remediated,0.075,0.0124,0.0506,0.0702,0.0285
confusions,0.002,-0.0648,-0.0008,-0.0143,0.0624
airlifts,-0.0107,0.0224,-0.0268,-0.0372,0.0734
tangibly,0.0078,-0.156,-0.0398,0.0159,0.036
ans,-0.0031,-0.0152,-0.0008,-0.0679,0.0692
calmest,-0.0256,0.05,0.0289,0.0022,-0.0651
blk,0.0068,0.0423,0.0861,0.0003,-0.0057
trialing,-0.0152,-0.0062,0.0711,-0.026,-0.0871
masquerades,-0.0008,-0.0753,-0.0438,-0.0173,0.0293
layed,0.0182,-0.1066,0.0655,-0.072,0.0788
meddled,-0.0753,-0.0319,0.0128,0.0138,-0.0046
soloing,-0.0534,-0.0576,0.0029,-0.0713,-0.1168
cruelties,0.0311,-0.0118,-0.0159,0.036,0.0618
densest,-0.0012,0.0868,0.0221,0.0106,-0.1067
milfoil,0.0367,0.0233,0.0816,0.0325,0.0041
redheads,0.0431,0.0887,0.1349,-0.013,-0.027
commandeering,-0.0473,-0.0015,-0.0483,0.0076,-0.0737
subsector,-0.0071,-0.0746,-0.0084,0.0148,0.0678
guzzle,-0.0143,0.0394,0.0058,0.0015,-0.0311
restorer,-0.056,-0.0834,0.0092,0.0459,-0.0332
dyno,-0.0757,0.0135,-0.002,-0.0341,0.0054
expungement,-0.0024,0.026,0.0045,-0.0002,0.1044
shoehorned,0.0403,-0.1033,0.0299,0.0357,-0.0622
raisers,0.0466,-0.0106,-0.0538,0.0801,-0.0278
fusillade,-0.0638,-0.0253,-0.0129,-0.0085,-0.089
satisfyingly,0.0171,-0.061,0.0344,0.046,-0.0871
grazes,0.01,-0.0075,0.1232,-0.0405,-0.0139
pho,-0.0179,-0.001,0.0392,0.0904,-0.0058
dines,-0.0293,-0.0307,0.0315,0.0118,-0.0959
reconciliatory,-0.031,0.0188,-0.1018,0.0141,0.0371
broilers,0.0279,0.0201,0.0394,-0.0348,0.0778
clays,-0.0246,-0.0388,0.037,-0.0649,-0.0316
royalists,-0.0061,0.0383,0.0558,0.0461,-0.0342
conciliator,-0.0397,-0.0131,0.0571,0.0352,0.0393
catacombs,-0.0561,-0.1107,0.0002,0.0277,-0.0496
loosehead,-0.1016,-0.0188,0.0394,-0.0565,-0.0041
cheerily,0.0253,-0.0417,0.0676,0.0316,0.042
ginormous,0.0811,-0.0189,0.0281,0.0032,-0.1701
hypnotherapy,0.1073,-0.0258,0.0426,0.001,0.0373
styrene,0.0468,0.0058,0.0527,0.0169,-0.0063
chaebol,-0.0505,0.0195,-0.0236,0.0461,-0.0114
mangling,-0.0172,-0.0137,0.0134,0.0686,0.0125
governess,0.1433,0.0065,0.0485,0.0783,0.0882
obeisance,-0.0025,0.0445,-0.039,0.0662,-0.0145
curtailments,0.0061,0.0009,0.039,-0.0189,0.0814
garnishes,0.0817,0.0475,0.0699,-0.0085,-0.1209
alphabetical,0.0285,-0.0224,-0.0004,0.0507,0.0057
electricals,0.0239,-0.0182,0.0534,0.0038,0.0027
qoq,0.0297,0.0505,0.0495,-0.0259,-0.0093
purrs,0.0653,0.0217,0.0249,0.0121,-0.0779
rowdiness,-0.059,-0.007,-0.0564,0.0529,-0.0522
monogrammed,0.0007,-0.0176,0.0405,0.0868,-0.2269
gremlins,-0.0819,-0.0236,0.0131,-0.0416,0.0243
tumbler,0.0565,0.0326,0.0412,-0.068,-0.0449
quenched,-0.0423,-0.0965,0.0285,-0.0263,-0.0517
lopping,-0.0459,0.0348,0.0051,0.0039,0.0179
blandly,-0.0037,-0.0682,0.084,0.0244,0.0577
lumberyard,-0.0763,-0.0645,-0.0114,0.062,0.0827
brashness,-0.0381,0.0142,-0.0273,0.0252,-0.0803
bartered,-0.0352,-0.0362,-0.0211,0.0195,0.0339
mumbles,-0.0409,0.0197,0.0737,-0.0201,0.0691
imprinting,0.042,-0.0585,0.0063,0.0126,0.0122
decisionmaking,0.0289,-0.0194,0.011,0.026,0.0223
homemaking,0.1834,-0.0654,-0.0167,0.1134,0.0308
dangerman,-0.155,0.0124,0.0164,-0.1434,0.0091
norepinephrine,0.0319,0.014,0.1131,-0.0369,-0.0339
humidifier,0.0471,0.0269,0.0235,0.0239,-0.0186
exco,0.0018,0.1327,-0.0415,0.0153,-0.0145
munis,0.005,-0.0111,-0.0019,0.014,0.052
af,0.0042,0.0286,0.0682,0.0044,0.0359
pilferage,-0.0608,-0.0047,-0.0683,0.0004,0.0579
carpools,0.0902,0.0095,0.0239,0.0296,0.0256
synapse,-0.0087,0.0252,0.0113,-0.0592,-0.0085
scrappage,0.024,-0.0097,0.0673,0.0444,0.0466
spanish,0.0131,-0.0334,0.086,-0.0456,0.0462
tastebuds,0.0732,0.0003,0.0595,0.0116,-0.0083
westwards,0.0357,0.025,0.0447,-0.0389,0.0055
mows,-0.0544,0.0024,-0.0248,-0.0159,0.0334
expounding,-0.0375,-0.0919,-0.0067,0.0529,-0.0473
butted,-0.0554,0.0542,0.0782,-0.0163,-0.1034
birdwatchers,0.0107,-0.0116,0.0767,0.0287,-0.0249
blighting,0.0058,-0.0242,-0.01,0.0141,0.1221
plantains,0.0083,-0.0437,-0.0336,-0.0146,0.1028
hedgerows,0.0357,0.0027,0.0347,0.0397,-0.0162
demilitarized,-0.0105,-0.0233,0.0233,-0.0323,0.0049
recurs,0.0372,0.0079,0.0254,0.0154,0.063
presidium,0.02,0.0747,0.0451,0.0028,0.0201
substantiates,-0.0047,-0.0136,0.028,-0.0433,-0.0209
shakier,-0.0405,-0.0617,0.0448,0.015,0.0369
likeability,-0.0024,-0.0515,0.0366,-0.0173,-0.0364
nosing,-0.0328,0.0163,-0.0,-0.0109,-0.1164
apparels,0.0818,0.0299,-0.0446,-0.0164,-0.0354
adjuvants,0.0716,0.0544,0.0786,-0.0046,-0.0228
vitally,-0.0674,-0.1931,-0.0324,0.0019,0.0294
snitching,-0.0397,-0.0518,-0.0991,-0.0097,0.1187
disfavor,-0.1052,-0.0757,0.0072,0.0894,0.0327
cuddles,0.1054,-0.0067,0.0254,-0.0549,-0.0594
hacksaw,-0.0337,-0.0288,-0.0264,-0.0016,0.0323
superficiality,0.0894,-0.0819,-0.0242,-0.0061,-0.0081
dryland,-0.0521,-0.0255,0.0098,-0.078,0.1017
billowed,0.0438,0.057,-0.0306,0.0723,-0.0224
chocolatier,0.0675,-0.0022,-0.0328,0.0002,-0.1273
disarms,0.0145,0.0341,0.0039,-0.0254,0.0678
innuendos,-0.0065,0.0182,0.0172,0.0351,0.0164
rootkits,0.0249,-0.0012,0.0428,-0.024,0.0298
applicators,0.0333,0.0929,-0.0124,0.0231,-0.0429
plopping,0.0062,0.0147,0.0232,0.0398,-0.044
unpopulated,-0.0014,0.0719,0.0382,0.0184,0.0364
parenthesis,0.0101,0.0308,-0.004,0.0022,0.034
rhinestone,0.0927,0.002,-0.065,0.0117,-0.0974
needled,-0.0502,-0.0055,0.0361,0.0663,-0.0023
chipmunk,0.0021,0.0135,0.0386,-0.0782,0.0231
blacken,-0.0052,0.0227,0.0982,0.0259,0.0927
tinyurl,-0.0286,0.1231,0.0332,-0.0159,-0.0087
sentries,-0.0523,0.1284,-0.0066,0.0082,-0.0129
lifecycles,0.0188,-0.017,0.0356,-0.017,-0.0458
erythropoietin,-0.0311,-0.0086,0.0631,0.0426,-0.0301
timeshares,0.0065,-0.0303,0.015,-0.0118,-0.0332
antipsychotic,-0.0206,0.0203,0.055,-0.0276,0.0492
meatless,0.0778,-0.0659,0.0199,0.0514,0.0802
washboard,0.0441,-0.068,-0.0303,0.0713,0.0516
deactivation,-0.0185,-0.0045,-0.0203,0.0039,0.0173
sunbathers,0.0876,0.0248,0.0554,0.041,-0.0799
triumphal,-0.0505,-0.1033,0.0495,0.0332,-0.086
offramp,0.0338,-0.0155,0.0131,-0.0226,0.0369
sunning,-0.0428,-0.0635,0.0313,-0.0021,-0.1263
kickstarted,0.0052,-0.1117,0.0041,-0.0557,-0.0525
chalcopyrite,0.0064,0.0163,0.0666,-0.0549,-0.0473
rosewood,0.0096,-0.0194,0.0192,-0.0195,-0.1607
loonies,-0.0213,-0.0391,0.059,0.0042,0.0906
tamarind,0.0312,0.0702,-0.0126,-0.0178,-0.0497
midshipman,-0.0783,0.0114,-0.018,0.0078,-0.026
helms,-0.0867,-0.0348,-0.0129,-0.057,-0.0372
schoolies,-0.0284,0.0236,0.0556,-0.0552,-0.0058
tcf,0.0034,0.0426,0.0909,-0.0993,-0.0023
deckhand,-0.0664,0.0285,0.0167,-0.0311,0.0899
unelectable,-0.0108,-0.1252,0.0454,0.0447,0.1163
hardman,-0.1379,-0.0038,0.0509,-0.0882,-0.0464
nonspecific,0.0596,-0.0019,0.0704,0.0303,-0.008
secessionists,-0.0116,-0.0088,0.0214,0.0121,0.0646
genealogist,0.0621,-0.0805,-0.0055,0.084,0.0083
admiringly,-0.0307,-0.0006,0.0379,0.0416,-0.1224
resistivity,0.0145,-0.0046,0.0913,-0.0437,0.0055
centralizes,0.0881,0.0406,-0.0037,0.0288,-0.0199
beefier,-0.1088,0.008,0.0391,-0.0387,-0.1185
capitols,0.0706,0.034,-0.0309,-0.027,-0.0333
bobbling,-0.0854,-0.039,-0.0016,-0.0664,-0.0145
teleworking,0.0246,0.0157,0.0466,-0.0167,0.0615
rhodium,0.0274,0.0088,0.0041,0.0095,-0.0847
vaporize,-0.0419,0.0764,0.0574,0.0342,0.0186
postmen,0.0081,0.0227,0.025,0.0153,0.0982
