word,gender,eco,race
ancillary,-0.0377,-0.004,0.0234
thru,0.0272,0.0361,-0.0415
writ,-0.0355,-0.0492,0.0419
bison,-0.02,0.0125,0.0321
departmental,0.0162,0.0513,0.0803
footy,-0.0458,0.0139,-0.0261
transient,0.0221,-0.0983,0.0248
backstroke,0.1088,-0.0155,-0.0386
majestic,-0.0931,-0.0264,-0.0056
victor,-0.0446,-0.0176,0.0541
normalcy,0.0145,0.1649,-0.0661
faux,0.0573,-0.0792,0.0086
hrs,0.005,0.0376,0.0455
substandard,-0.0616,0.3983,-0.0185
unimaginable,-0.0081,0.05,-0.0573
painkillers,-0.0003,0.0373,-0.0274
enshrined,-0.0461,-0.0457,0.0621
bulky,-0.077,0.0428,0.0315
unregulated,0.0324,0.0342,0.0227
transpired,-0.0685,0.0584,-0.0716
strife,-0.0435,0.1312,-0.096
earners,-0.012,-0.1697,-0.0006
ingenuity,-0.0415,-0.0091,-0.0415
storefront,0.102,-0.0074,-0.0304
decay,-0.0148,0.0542,-0.0702
reshuffle,-0.123,0.0954,-0.0035
unbearable,0.0554,0.1488,0.0063
catchy,0.0394,-0.0664,0.0229
outnumbered,0.0462,0.0072,0.098
ethos,-0.0534,-0.0388,-0.0087
handwritten,0.0089,0.0396,0.0546
superpower,-0.0458,-0.0118,-0.0108
bikini,0.2214,-0.0214,-0.0289
malpractice,-0.0062,-0.0362,0.011
quantum,-0.0295,-0.0479,0.0073
blight,-0.0045,0.1484,-0.067
undetermined,-0.0379,0.0851,-0.0429
swoop,-0.1083,-0.0557,0.0062
typhoon,0.0249,0.12,0.0018
catwalk,0.1871,0.0158,0.0142
sublime,-0.0478,0.069,0.0001
pint,-0.023,-0.082,0.048
rosy,0.0334,-0.0034,0.0114
dangling,-0.0524,0.0442,0.0307
buckle,-0.0638,0.0686,0.0432
anarchy,-0.0642,0.1069,-0.0594
despicable,-0.0635,0.0422,-0.0799
saint,-0.0802,0.0063,-0.051
juncture,-0.1158,0.0232,-0.0567
tenacity,-0.0403,0.0579,-0.049
countywide,0.092,0.0558,-0.0046
withstood,0.0002,-0.0006,0.0506
conservatism,-0.0431,-0.102,-0.0021
anesthesia,0.069,0.0987,-0.051
immature,-0.0545,0.1065,-0.0278
forex,0.0059,0.0088,-0.0077
simmering,-0.0134,0.0009,-0.0207
mistrust,-0.0152,0.1094,-0.0148
cusp,-0.0289,-0.0037,-0.0246
chew,-0.0602,-0.0238,-0.038
pummeled,-0.0293,0.1046,0.0125
equestrian,0.1481,-0.0868,-0.0132
midsize,0.0334,-0.0457,0.0531
mustard,-0.055,-0.106,0.0762
changeup,-0.0442,0.0097,-0.0167
inaccessible,0.0314,0.113,-0.0052
trump,-0.0047,-0.0089,0.0515
enlightened,-0.0457,-0.1174,-0.0353
movers,0.011,-0.0898,0.0115
temperament,-0.121,0.0209,-0.0325
undeveloped,0.0238,-0.0202,-0.1121
wayward,-0.1082,0.1636,-0.1184
coconut,0.0101,-0.0645,-0.0561
shrapnel,-0.0156,0.0491,0.0142
inn,0.0187,-0.077,0.0474
overtook,-0.0235,0.009,-0.0144
incursion,-0.0118,0.0626,0.0035
maverick,-0.1716,-0.0949,0.0028
clueless,-0.0338,0.0329,0.0052
untapped,-0.0209,-0.0446,-0.0401
foursome,-0.0033,-0.0456,-0.0632
interleague,-0.0529,0.0034,-0.0004
foreclosed,0.0539,0.0392,-0.0372
alum,-0.0387,-0.072,-0.0543
eighteen,-0.0187,0.0308,-0.0197
oblivious,0.0369,0.004,-0.0014
lorry,0.0005,-0.01,0.0755
geese,-0.0416,-0.0223,0.0431
walkway,-0.002,0.0097,-0.0139
mischief,-0.0676,-0.0324,-0.0299
backside,-0.1307,-0.0298,0.0123
presumption,-0.0419,-0.0661,0.046
reef,-0.0071,-0.036,-0.0091
countrymen,-0.2157,0.1368,-0.0033
syrup,0.0141,-0.0604,-0.0011
republican,-0.0061,-0.0425,0.0314
restive,-0.0273,0.0941,-0.0373
swerved,-0.0297,-0.0381,-0.0062
nuances,-0.0474,-0.0633,-0.0395
unjustified,-0.0797,0.0626,0.014
motorway,0.0098,-0.0423,0.1338
unproven,-0.1717,0.1129,0.0058
ringgit,-0.044,0.0215,0.0033
populace,-0.0543,0.1661,-0.0827
scalp,-0.0519,-0.0195,-0.0125
malfunction,0.0319,0.1845,0.0132
bigotry,-0.0337,0.0243,-0.0571
banter,-0.06,-0.0706,0.0039
latitude,-0.0527,-0.0235,0.0512
viewership,-0.0063,0.0526,-0.0258
alligator,-0.0347,-0.0148,-0.0507
disillusioned,-0.103,0.0926,-0.0024
expressly,-0.005,-0.0374,0.0432
repatriation,-0.0198,0.0591,-0.0145
busier,0.0229,-0.0416,-0.0021
instill,-0.0453,0.0928,-0.0707
dearth,0.003,0.1564,-0.0066
vanilla,0.0312,-0.1086,0.0431
warlords,0.0067,0.0777,-0.0693
ordained,-0.0154,-0.0306,0.0046
germs,0.0136,-0.0016,0.0237
draconian,-0.0302,-0.0126,0.0517
dragon,0.0044,-0.0242,0.0001
manuscript,0.0603,0.0046,-0.0049
inhibit,0.0068,0.0308,0.0353
poaching,-0.0814,-0.0392,0.0157
eminent,-0.0798,-0.086,-0.0029
duplex,0.0901,-0.0579,-0.0019
consummate,-0.0966,-0.0207,-0.0143
retake,-0.0349,0.0971,-0.005
letdown,0.0064,-0.0091,-0.0111
speedway,-0.077,-0.0263,0.0577
frog,-0.0045,-0.0259,0.0047
wagering,-0.0284,-0.0631,-0.0194
bookies,-0.0537,0.06,-0.0492
rollover,0.0168,-0.0792,0.0485
undocumented,0.0323,0.0884,-0.0128
penis,-0.0405,-0.0633,-0.0076
miraculous,-0.0642,0.0867,-0.0143
finer,-0.049,-0.0507,-0.0007
circumvent,-0.0135,-0.0664,0.0246
persuasive,-0.0197,-0.1195,0.0274
overheard,-0.0203,-0.0473,-0.0292
den,-0.0137,0.0114,0.0475
disqualification,-0.0545,0.0843,-0.007
resurfaced,0.0053,0.0224,-0.0016
spotty,-0.0049,0.2995,-0.0122
tenuous,-0.0298,0.1048,-0.03
handbag,0.1901,-0.0755,-0.0227
leniency,-0.0858,0.071,-0.0127
biometric,0.0476,-0.0152,-0.0636
catfish,-0.0109,0.0564,-0.0248
mastery,-0.0917,0.0186,-0.0091
chlorine,0.0619,-0.009,0.0564
scissors,0.0284,-0.0415,0.0341
francs,-0.0262,-0.0027,0.0113
debtor,0.0247,0.0374,-0.016
hydraulic,-0.0228,-0.0258,0.0214
intermediary,-0.0649,-0.0524,-0.0398
emboldened,-0.0002,0.0198,-0.0143
acronym,0.0514,0.0519,0.0109
culled,0.0409,-0.0005,0.0172
underpinned,0.0219,-0.0224,0.0924
joyous,0.0077,0.0371,-0.0466
incompatible,0.0101,0.0632,0.0909
sewing,0.2194,0.0889,-0.0238
pts,-0.0349,0.0569,0.0161
regatta,0.0823,-0.0724,0.0621
pixels,-0.0058,-0.0324,-0.0065
circa,-0.0434,-0.0985,0.0565
pine,-0.0989,-0.0497,0.0833
unanticipated,0.0452,0.1327,-0.0098
handshake,-0.1319,-0.0701,-0.0053
stormy,0.0239,0.0663,0.0536
wellbeing,0.0615,0.1254,-0.0698
shipyard,-0.018,0.0374,0.0335
breather,-0.0639,-0.0653,-0.011
springboard,-0.0056,0.0128,-0.0256
drenched,-0.0064,0.0031,0.036
simplistic,-0.0479,-0.0,-0.0111
dislocated,-0.0681,0.1666,-0.0218
spooked,-0.0396,-0.0275,-0.0136
supplementary,-0.0494,0.0661,0.0291
duped,-0.0282,-0.0773,-0.0018
gutsy,-0.0291,0.0757,-0.034
thaw,0.0022,0.0682,0.0405
corrosion,-0.0229,0.04,0.0097
larceny,-0.0193,-0.0194,-0.032
canopy,-0.0073,-0.0562,0.0335
aldermen,0.0328,0.0255,-0.0633
awash,0.0357,-0.0619,-0.0067
budge,-0.0238,-0.023,0.0717
luckily,-0.0467,0.004,0.0416
leaner,-0.0463,-0.0759,0.0675
partition,-0.0006,-0.0264,0.0823
hearty,-0.0694,-0.049,0.0461
unscrupulous,-0.0324,-0.0218,-0.0743
teased,-0.0084,-0.0173,-0.0004
upstart,-0.055,-0.0791,0.0511
solvent,-0.0061,-0.152,0.0685
drubbing,-0.0264,0.1063,0.0094
mudslides,-0.022,0.1045,-0.04
takedown,-0.0397,0.004,0.0656
triathlon,0.0809,0.0021,-0.0241
seater,-0.0366,-0.0238,0.0536
chiefly,-0.0676,0.029,0.0487
renegotiate,-0.1121,0.0212,0.0264
outbound,0.0679,-0.0351,0.0257
redress,0.0078,0.0429,0.0363
lifespan,0.0421,-0.0232,0.0085
arsenic,0.0316,-0.0105,0.0197
exploratory,-0.045,-0.07,-0.0368
rapport,-0.1137,-0.0577,-0.0217
onerous,-0.0379,0.0034,0.0432
endemic,0.0142,0.102,-0.0348
grandstand,-0.0974,0.079,0.0219
checkout,0.1294,0.0084,0.0368
revaluation,0.0198,-0.111,0.0442
payload,0.0252,0.0582,0.0497
rake,-0.0587,-0.0324,-0.0525
hostel,0.0369,0.0956,0.0377
handily,-0.0084,-0.0077,-0.0053
cradle,-0.0074,-0.0198,0.018
centrifuges,-0.0552,0.0497,-0.0486
multiply,-0.0048,-0.018,0.0017
cellar,-0.0582,0.0203,0.0608
bloke,-0.1889,-0.0292,0.0194
manifest,0.0523,-0.0016,0.0508
effortlessly,-0.0116,-0.0837,0.0562
infractions,-0.0496,0.0889,0.0048
sparse,0.0321,0.1165,0.0213
conduit,0.0151,-0.0344,-0.0711
wealthier,0.0035,-0.1941,0.0031
bouquet,0.0957,-0.0556,0.0333
unmarried,0.1211,-0.0381,-0.0285
scoreline,-0.0388,0.0434,0.0236
nestled,0.0181,-0.1108,0.0155
loft,-0.0693,-0.0414,-0.0143
filtration,0.0288,-0.0342,0.0124
bullion,0.0269,-0.0093,-0.0246
apprentice,-0.081,0.0472,-0.0219
fullest,0.0122,-0.0261,-0.0248
wiser,-0.08,-0.0569,-0.0495
breeders,0.0761,-0.0195,-0.0012
uptake,0.0122,-0.007,0.0602
ppg,0.0273,0.0382,-0.0101
plywood,-0.0536,0.0605,0.0408
cohort,-0.0373,-0.0145,0.0008
reprimanded,-0.0877,0.0829,-0.0458
trot,-0.0484,-0.023,0.0155
esteemed,-0.0713,-0.1352,-0.0106
crank,-0.0754,-0.0175,0.0823
milligrams,0.0173,-0.0235,0.0583
paddle,-0.0103,-0.0861,0.037
reinvent,-0.0235,-0.0297,0.0075
rebirth,-0.0594,0.0589,-0.1049
snowmobile,-0.0209,-0.0338,0.046
heterosexual,0.0239,-0.0957,-0.0036
jerk,-0.0678,0.0217,-0.0588
gamut,0.04,-0.0307,0.0198
stash,-0.0587,-0.1348,-0.0003
preferential,-0.0596,-0.0078,0.0175
itching,-0.0837,-0.0211,-0.0037
munitions,-0.0203,0.0928,0.0006
bestowed,-0.0524,-0.0688,0.0169
quizzed,-0.0088,-0.034,0.0105
deforestation,-0.0247,0.1058,-0.0797
evaporated,-0.017,0.0235,0.072
contraband,-0.0193,0.089,-0.0032
pathology,0.0383,0.087,-0.0151
resurrected,-0.0745,-0.0027,0.0186
orthopedic,-0.0634,0.1489,-0.0467
advert,0.0448,0.0025,0.0421
nonconference,0.0825,-0.012,0.0235
reshape,-0.0358,0.0328,-0.0079
unitholders,-0.0546,0.0328,-0.028
jubilant,-0.0618,0.077,0.009
reformist,-0.0014,0.0432,-0.0196
kerosene,-0.0042,0.041,-0.0052
philanthropist,-0.0198,-0.1764,-0.0836
tireless,-0.0141,0.0765,-0.0425
vineyards,-0.0129,-0.1002,0.063
treble,-0.0396,-0.0217,0.0388
darkened,0.0219,0.1035,-0.029
patchwork,0.0337,0.1363,-0.0107
disallowed,-0.0533,0.0987,-0.0076
tenacious,-0.0294,-0.0034,-0.0162
chicks,0.0801,0.0622,-0.0354
dignified,-0.0069,0.0404,-0.051
assessor,0.0301,-0.0855,0.0059
inept,-0.1193,0.2264,-0.0538
craving,0.0424,-0.0688,0.0101
overt,0.0132,0.0089,-0.0522
monstrous,-0.079,0.008,0.0084
upkeep,0.0187,0.0513,-0.0453
allure,0.0462,-0.1469,-0.0243
preoccupied,0.0051,0.0516,-0.0307
whack,-0.0847,0.0488,-0.0075
rpm,-0.0237,-0.0357,0.056
woodwork,-0.0313,-0.073,0.0277
stale,-0.0401,0.0469,0.0349
anemia,0.0381,0.1438,0.0081
daylong,0.0578,0.0183,0.0092
waterboarding,-0.0082,0.0022,0.0213
heady,-0.0527,-0.0926,0.0153
primetime,0.0476,0.0541,0.0413
beheaded,-0.0283,-0.0469,-0.0181
mug,-0.0908,-0.0575,0.0239
cardiologist,-0.0916,-0.0552,-0.0374
exclaimed,-0.0031,-0.0396,-0.0158
yarn,0.042,0.0263,-0.0769
hawkish,-0.0501,-0.0517,0.0566
throng,-0.0836,-0.0134,-0.0027
furor,-0.0209,0.0415,-0.0453
reservists,-0.0611,0.0556,0.0121
avatar,0.0209,0.0185,-0.0375
litany,-0.0377,0.0754,-0.0243
mop,-0.0609,-0.016,0.0285
commotion,-0.0196,0.0387,-0.0055
smartest,-0.0872,-0.1068,-0.0461
scrape,-0.0198,0.0821,0.0047
lore,-0.0962,-0.1002,-0.0625
secluded,-0.0242,-0.1059,0.0011
foothills,0.0029,-0.0358,0.013
clemency,-0.0581,0.051,-0.0307
unexplained,0.021,0.06,-0.0553
nudge,-0.0603,0.0247,-0.0016
arduous,0.0139,0.1558,0.0264
oilfield,-0.0316,-0.0163,-0.0289
evoke,0.0445,-0.0292,0.013
fungus,-0.0381,0.0317,-0.0023
emanating,-0.0238,-0.0105,0.0001
minnows,-0.0738,0.0771,0.0375
cyberspace,0.0519,-0.0338,-0.0171
nightcap,0.0894,-0.0426,0.0463
flotilla,0.0239,0.0041,0.0424
seminal,-0.0448,-0.05,0.0165
hysterical,0.1142,-0.0107,0.0382
ballad,0.095,0.0425,-0.0205
voicemail,-0.0229,-0.0584,0.0059
rebuke,-0.0728,0.0399,-0.0341
ratepayers,-0.0015,-0.0164,0.0233
vaunted,-0.0827,0.0347,0.0457
righty,-0.0749,0.0259,-0.0044
infested,-0.0208,0.1656,-0.0798
remission,0.0534,0.0564,0.0404
strung,0.0158,-0.0345,0.0498
illustrious,-0.0804,-0.1129,-0.0533
underrated,-0.1846,0.0746,-0.0132
nonexistent,0.0025,0.2032,0.0248
barren,-0.0343,0.1421,-0.0128
lenient,-0.072,0.0237,0.0219
snub,-0.0801,0.0335,-0.0414
biomedical,-0.0112,0.0013,-0.0412
roasted,-0.0767,-0.0481,-0.0474
millimeters,-0.0053,0.0431,0.0293
wrinkles,0.0577,-0.0576,-0.0004
sniff,-0.0446,-0.0145,0.0025
astronomy,-0.0075,0.0032,-0.0035
bedrock,-0.0278,-0.0581,0.0051
fairer,-0.0101,-0.062,0.0254
impractical,0.0282,0.0215,0.0107
darn,-0.0716,-0.0536,0.0398
tantamount,-0.0473,0.0837,-0.0304
sweeter,0.0037,-0.0797,0.0254
payday,-0.109,-0.0492,0.0124
breaststroke,0.1135,0.0168,-0.0645
doused,-0.0221,-0.0355,0.0405
coercion,0.0355,0.0646,-0.0167
motorcyclist,-0.0483,-0.03,-0.0023
tract,0.0342,-0.0458,-0.061
underprivileged,-0.0475,0.2489,-0.149
darkest,-0.0279,0.0559,-0.0437
hypocritical,-0.0325,-0.0305,-0.0785
postage,0.0729,0.0473,-0.0027
zeal,-0.0771,0.0049,-0.0434
ombudsman,0.0497,0.0952,0.0322
synthesis,0.0162,-0.0973,0.0717
flirting,0.056,-0.0932,0.0185
deplorable,-0.0063,0.3184,-0.0854
carers,0.0996,0.1042,0.0341
shadowy,-0.0238,-0.092,-0.0323
airmen,-0.0282,0.0934,-0.025
melamine,0.0865,-0.0195,-0.0069
crib,0.034,0.0778,-0.0435
bonanza,-0.0663,-0.0787,-0.0436
sane,-0.0716,-0.0651,0.0448
poetic,0.0297,0.0137,-0.0445
liftoff,0.0614,0.0588,0.0213
synchronized,0.1119,-0.0538,0.0498
celebs,0.0951,-0.0876,-0.064
adage,-0.0415,-0.001,-0.1206
whispered,0.0055,-0.0322,-0.038
selfless,-0.0733,0.08,-0.1149
funniest,-0.0215,0.0259,-0.0383
laughable,-0.068,0.0879,-0.0357
courier,-0.0407,0.0291,0.0179
unregistered,-0.0523,0.0897,0.0024
pajamas,0.0191,0.0446,0.0125
blossomed,0.0363,0.0106,-0.0122
headcount,-0.0017,-0.0801,0.0562
hawk,-0.0602,-0.0826,0.0187
dept,-0.0049,0.1204,-0.0538
languishing,-0.0593,0.219,0.0325
graveyard,-0.0444,0.0145,-0.0107
cant,-0.0831,0.0543,-0.0222
martyrs,-0.0687,0.0477,-0.0104
intellect,-0.0453,-0.0467,-0.059
refocus,-0.0438,0.0332,-0.0087
derided,-0.0498,0.085,0.0092
tub,0.017,-0.0821,0.0545
grandchild,0.0693,-0.0218,-0.0415
hump,-0.0669,-0.0561,0.011
airfare,0.0248,-0.025,-0.0038
statehood,0.0149,0.0327,0.0406
unwind,-0.0015,-0.1727,0.0298
caveat,-0.0557,-0.0951,0.0137
tread,-0.0362,-0.0213,-0.0068
doorway,0.0014,0.0075,0.0006
diminutive,-0.0863,0.0537,-0.0263
lewd,-0.0124,0.0114,-0.0169
fox,-0.0485,-0.0503,-0.0054
camouflage,-0.0484,-0.0222,0.0225
uprooted,0.0057,0.1262,-0.03
chipset,0.015,0.0125,0.0358
squadron,-0.0725,0.0626,0.0067
toothpaste,0.0163,0.0431,-0.0618
forbids,0.0124,-0.0153,0.0004
hydroelectric,0.019,0.0603,0.0349
signifies,0.0313,0.0273,-0.0253
middleware,-0.0519,0.0172,0.0117
snowboarding,0.0312,-0.0158,0.0531
soggy,0.0061,0.1445,0.0236
matrix,0.0215,0.0045,0.023
whining,-0.038,-0.0285,0.0286
biz,0.0593,-0.1095,0.0019
merry,-0.0977,-0.0734,-0.0336
scouring,0.0185,-0.0271,-0.0286
preclude,-0.0261,-0.02,0.0454
bulldozers,-0.0361,0.01,-0.034
glimmer,-0.0262,0.1173,-0.0174
fuse,-0.0442,0.0081,-0.0161
adultery,0.087,-0.0755,-0.05
chimney,-0.0294,-0.0384,-0.004
lawless,-0.0322,0.1412,-0.0754
depositors,0.0021,0.0141,0.0409
artisans,0.0846,0.0495,-0.0292
nutritious,0.0483,0.0431,-0.0202
watt,0.0237,0.0049,0.0859
phishing,-0.0294,-0.077,0.0392
bookmakers,-0.0695,0.0073,-0.0008
acumen,-0.1007,-0.0154,-0.0274
incubator,0.0528,0.0429,-0.0453
prose,0.0566,-0.027,-0.0259
terrace,-0.0329,-0.1053,0.0623
communion,0.0323,0.0153,0.0175
incidentally,-0.1122,-0.0564,0.0281
untested,-0.1204,0.1067,0.0138
tinkering,-0.1406,-0.0477,0.0675
curveball,-0.0794,-0.0142,0.0058
eerie,0.0187,0.0759,-0.0504
crackers,0.0086,-0.0522,0.0499
intermittent,0.0283,0.1854,0.017
cheesy,0.0319,-0.0057,0.041
crust,0.0317,-0.0664,0.0371
blogosphere,0.0127,0.0092,0.009
allergic,0.0125,0.0034,0.0224
insurmountable,-0.0661,0.0804,0.0406
wholesome,0.0712,-0.0064,-0.0295
limousine,-0.0429,-0.1298,0.0576
electrician,-0.1022,0.039,-0.003
propensity,-0.1114,0.0373,-0.09
unwittingly,-0.0436,0.0249,-0.0517
untold,-0.0192,0.0972,-0.0675
footwork,-0.1071,0.1421,-0.0498
heroism,-0.0681,-0.0071,-0.0328
redshirt,-0.0397,0.0715,-0.0663
numb,0.0016,0.0832,-0.0089
capitol,0.0551,0.0183,-0.0273
spoof,-0.0376,-0.08,-0.0194
suffice,-0.061,0.0152,0.0389
fret,0.0101,-0.0384,0.0156
sporty,0.0452,-0.091,0.0111
prerequisite,0.0409,0.024,0.0443
spoiler,-0.0371,-0.0139,0.0083
legions,-0.0509,-0.0128,-0.006
backfire,-0.0251,0.0322,0.0032
wont,-0.1186,-0.0073,-0.017
deli,0.0204,-0.0577,0.0292
anecdotes,0.0126,-0.0498,-0.0671
inexplicably,-0.1063,0.0987,0.0138
forfeiture,-0.054,0.0041,-0.0195
giddy,0.0204,-0.0768,0.043
gag,-0.0275,-0.0371,-0.0215
sprinkled,-0.0096,-0.0221,-0.0001
glaciers,0.0022,0.0172,0.0334
timid,0.0033,0.0633,-0.061
telco,-0.0112,-0.0339,0.06
pantry,0.0865,0.0689,0.0022
overpowered,-0.0275,0.0142,0.0519
divest,0.0047,-0.0918,0.0095
malaise,-0.0938,0.1063,-0.0325
subordinate,0.0351,0.0127,0.0178
infidelity,0.0792,-0.0745,-0.0812
mercenaries,-0.1582,-0.0029,-0.089
spokesmen,-0.0989,-0.0304,0.0331
implicit,-0.0027,-0.0725,0.0227
cleanliness,0.0742,0.1724,0.0363
breastfeeding,0.2345,0.0549,-0.0291
fucking,-0.0404,-0.0406,0.0275
suitors,-0.0125,-0.095,0.028
gloss,0.009,-0.0434,0.004
superdelegates,0.058,-0.0677,-0.048
gravy,-0.0213,-0.1159,0.0575
airfield,-0.0568,0.0483,0.0203
creamy,0.0874,-0.1685,0.0693
menopause,0.2019,-0.0491,-0.0325
bouncer,-0.1571,0.0037,-0.0583
reconnect,0.0292,-0.025,-0.0458
uptrend,0.0312,0.0177,0.0181
naughty,0.0037,-0.083,-0.0244
exponentially,-0.004,-0.099,-0.0046
felon,-0.0251,-0.0032,-0.0035
inward,0.0104,0.0325,-0.0556
maligned,-0.0989,0.1505,-0.0137
dye,0.0535,-0.0286,-0.0319
salty,0.002,-0.0506,0.0181
byproduct,-0.0124,0.0221,-0.012
virgin,0.1116,-0.1096,0.0391
collusion,-0.0769,-0.0407,0.0426
middleweight,-0.0656,0.0506,0.0275
luminaries,-0.0953,-0.0811,-0.0081
opined,-0.041,-0.0487,-0.012
unqualified,-0.0133,0.1794,-0.0329
overtures,-0.1163,-0.0091,-0.0257
monthlong,0.0256,0.0504,-0.0494
backline,-0.0786,0.108,-0.0346
flashlight,-0.0473,0.0637,0.0317
dosage,0.0499,0.0233,0.0228
supernatural,-0.0015,-0.0133,-0.0692
mingle,0.0052,-0.1291,-0.0368
scorched,-0.0145,0.143,-0.0345
coral,0.085,-0.0142,-0.0272
whimsical,0.0702,-0.0719,-0.0037
tavern,-0.0449,-0.0119,-0.0185
infinite,-0.0231,-0.0832,0.0257
contraception,0.126,0.0601,-0.0124
caption,-0.0157,0.0146,0.0
seekers,0.043,-0.0862,0.0233
enthused,-0.067,-0.0793,0.0141
heartbroken,0.0675,0.052,-0.0839
excursion,-0.002,-0.0203,-0.0112
twitter,-0.0232,-0.0156,-0.0717
kayak,0.0262,-0.0444,0.0574
overload,0.0233,-0.0366,0.0537
spurned,-0.0781,0.0072,0.0093
weeping,0.0674,0.0584,0.0003
unison,0.0051,0.0527,0.0284
ransacked,-0.0004,0.076,0.0051
hamburger,0.0023,0.0053,-0.0319
archaeological,0.0055,-0.0249,0.0031
wig,0.0877,0.0037,-0.0323
riveting,0.0388,0.0336,-0.0798
transmitter,0.0079,0.0696,-0.0206
exonerated,-0.1193,-0.0285,-0.0369
bottlenecks,-0.0385,0.1418,0.024
momentarily,-0.0579,0.0888,0.0016
monastery,-0.0325,0.0181,0.0555
riskier,-0.0217,-0.0075,0.0133
mainframe,0.0245,-0.0141,0.0266
buffalo,-0.0538,0.0032,-0.03
engraved,-0.0155,-0.0712,-0.0104
imperfect,-0.0087,0.1379,-0.0412
clumsy,-0.0801,0.1662,-0.0235
staircase,0.0237,-0.0563,0.0374
patriarch,-0.1709,-0.0789,-0.0558
eyewitness,-0.0074,0.0659,-0.0655
firemen,-0.0198,-0.0599,0.0111
medley,0.0807,0.037,-0.0275
unsold,-0.0507,0.0508,0.0403
kittens,0.1135,0.0378,-0.027
buff,-0.0501,-0.1867,-0.0096
refuted,-0.0416,-0.0048,0.0033
underwritten,0.0421,-0.0191,0.0021
pod,-0.0022,0.0058,0.0459
razed,0.0327,0.0466,-0.0858
archery,-0.0353,0.0526,-0.0204
physicist,-0.0364,-0.0766,0.0497
flux,-0.0053,0.0081,0.0161
thicker,-0.0224,-0.1083,0.0023
slab,-0.0256,-0.0634,0.0452
undesirable,-0.0347,0.0871,-0.0073
shippers,0.0076,-0.0373,0.0349
hordes,-0.0476,-0.0263,0.0449
payers,-0.0169,-0.0387,0.049
fetal,0.0407,0.1244,0.007
fanatics,-0.0903,-0.0548,0.0418
unincorporated,0.0267,0.0542,-0.0584
camel,0.0098,-0.0894,-0.0392
bacterial,-0.0275,0.0102,0.0501
facelift,0.0506,-0.0382,-0.0396
checklist,0.0179,0.0216,0.0205
ridership,0.0613,0.0309,0.0095
paddock,-0.0665,0.0499,0.0467
compartment,0.0001,0.0055,0.0904
blackened,-0.0074,0.0793,0.0025
nimble,-0.1035,-0.0938,-0.0022
sip,0.0024,-0.1615,0.008
motherhood,0.3321,0.0151,-0.0579
jealousy,0.0263,-0.06,-0.0441
abysmal,-0.085,0.4309,-0.0369
wafer,0.0165,0.0282,0.0556
quadruple,0.0202,-0.041,0.0036
brethren,-0.1797,-0.0442,0.0563
breezy,0.0348,-0.0006,0.0008
exorbitant,-0.0824,-0.0115,0.0365
cartilage,-0.1254,0.0323,0.0067
pathologist,0.0835,0.0706,-0.0472
goose,-0.0469,-0.0456,0.0551
juggernaut,-0.0733,-0.0467,0.0378
predatory,-0.0198,-0.0345,-0.0376
consular,-0.0173,0.0377,0.0004
securitization,0.0494,0.0155,0.027
oneself,0.055,0.0032,-0.0443
peel,0.0363,-0.0997,0.0253
sparring,-0.01,-0.0154,0.0088
luster,0.0044,-0.0143,-0.0229
steeper,-0.0694,-0.0081,-0.0171
sprang,-0.0046,-0.0007,0.0235
ancestry,-0.0445,-0.0326,-0.0353
badminton,0.0823,0.0333,0.0454
behold,-0.0317,-0.0329,0.0083
archaeologists,0.0043,-0.0396,0.0143
videogame,-0.0358,0.0029,-0.0013
interconnected,0.0524,-0.1195,-0.0094
plush,0.0118,-0.1901,0.0064
reprisals,-0.0432,0.0486,-0.0318
childbirth,0.1803,0.0805,-0.0945
stout,-0.0839,-0.0304,0.0175
appetizers,0.0172,-0.0641,0.0234
multiyear,-0.1074,-0.0307,-0.0021
postcards,0.0161,-0.0733,0.041
contiguous,0.0311,-0.0382,0.0087
webinar,0.0365,-0.0435,0.0453
firestorm,0.0308,-0.0354,-0.0502
bastion,0.0051,-0.0443,0.0212
rite,-0.0183,0.068,-0.0318
sled,-0.003,-0.0111,0.0507
toxicology,0.0072,0.05,0.0488
metropolis,-0.0051,0.0259,-0.043
morphed,0.0142,-0.0719,0.0152
gleaned,0.0342,-0.0432,-0.0124
inciting,-0.1094,0.0115,-0.0324
censure,-0.0739,0.0026,-0.023
emblazoned,-0.0264,-0.0042,0.0434
receptionist,0.1948,-0.0566,0.0226
motorsports,-0.0055,-0.0536,-0.0101
bitch,0.1198,-0.0066,-0.0572
lime,0.0028,-0.0652,-0.0003
hotbed,-0.0366,-0.0439,0.0138
unorthodox,-0.1523,0.1479,-0.0211
undersecretary,-0.0157,0.1023,-0.0786
polarized,0.0099,-0.0078,-0.0012
alight,-0.0391,-0.0015,0.0126
reclusive,-0.0462,0.05,-0.1124
sterile,0.04,0.0795,0.0455
flanker,-0.101,0.033,-0.0279
frontrunner,-0.0823,0.0109,0.0314
behemoth,-0.0462,-0.0544,0.0235
catapulted,0.0235,0.0159,0.0037
nodes,0.0837,0.0172,0.0015
relapse,-0.0077,0.0901,-0.0021
quashed,-0.0385,-0.0016,0.0297
docket,0.0057,0.0204,0.0134
wideout,-0.1119,0.0128,-0.0188
miniseries,-0.0157,0.0358,-0.0299
drugmaker,0.0423,0.0718,-0.0207
whistleblower,-0.0249,-0.0285,0.0075
indecent,0.0088,0.0807,-0.0058
rafters,-0.1031,-0.0027,0.0722
